Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI59,OUT046,3770.604851
DRC36,OUT049,2890.314589
FDS15,OUT019,232.4593276
FDI07,OUT018,2634.805327
FDZ15,OUT018,1548.218215
NCX41,OUT027,5826.217353
NCO29,OUT019,367.0997271
FDF57,OUT013,2630.218954
FDI33,OUT035,1437.559992
DRJ47,OUT049,2753.865903
FDB34,OUT046,1379.728854
FDY22,OUT027,3731.42708
DRL11,OUT017,2525.744262
FDY46,OUT035,3048.954484
FDG17,OUT013,3982.471771
FDE52,OUT018,1225.775281
DRP47,OUT027,5876.332806
FDO01,OUT010,144.6712566
FDL09,OUT046,2669.721367
FDR57,OUT013,2468.897961
DRD37,OUT035,747.7920707
FDQ36,OUT027,1203.305144
FDL33,OUT049,3078.440244
FDL48,OUT045,692.6003149
FDL28,OUT049,3965.106659
NCN29,OUT046,705.6126119
FDO13,OUT035,2732.972637
FDB38,OUT045,2450.503549
FDI36,OUT035,3182.008128
FDI58,OUT035,1524.38957
FDH22,OUT018,1722.999771
FDQ27,OUT013,1683.243386
FDT33,OUT046,2661.312947
FDC56,OUT045,1816.319916
FDF14,OUT046,2417.731588
FDQ39,OUT017,3052.554833
NCM43,OUT017,2553.16503
FDS46,OUT035,1880.898174
FDI22,OUT049,3789.562394
NCE43,OUT045,2737.382593
FDZ36,OUT010,486.0251587
FDR13,OUT019,259.5802105
FDP46,OUT018,1241.415936
FDW56,OUT019,489.0901775
FDB40,OUT017,2342.257686
FDM28,OUT018,2534.206611
FDV49,OUT013,4245.498955
NCS53,OUT018,2161.301448
FDO03,OUT049,3965.890819
FDT15,OUT035,3145.011235
FDD33,OUT049,3941.483515
FDX13,OUT017,4171.028453
FDH60,OUT013,2995.147904
DRH51,OUT046,1339.743551
NCL07,OUT049,660.2358426
FDW51,OUT045,3724.086699
FDF21,OUT019,502.0251833
FDH26,OUT019,296.187546
FDJ03,OUT049,776.4178704
FDU35,OUT017,1596.125444
DRL01,OUT018,3329.616918
FDE59,OUT045,621.4718024
FDI60,OUT035,859.3329559
DRH39,OUT035,1328.220832
FDK36,OUT049,783.4372817
FDN52,OUT045,1389.78788
FDU12,OUT017,4133.240801
NCT05,OUT027,6167.603539
FDS37,OUT027,2937.164315
FDK24,OUT017,703.471326
DRF36,OUT013,3041.954923
FDN46,OUT010,278.0288415
NCN06,OUT045,2525.212672
FDD59,OUT035,1459.817768
FDM14,OUT045,1622.573562
FDO10,OUT018,624.1294726
FDU35,OUT013,1570.388101
NCA30,OUT018,2638.423706
NCO41,OUT049,1511.22283
FDI24,OUT046,2836.512644
FDZ16,OUT046,2933.543978
FDV47,OUT046,1350.850241
FDV16,OUT045,605.8903909
FDZ22,OUT035,1459.774096
FDO20,OUT010,702.9000296
FDW38,OUT013,803.6424155
FDW52,OUT045,2503.902197
FDT43,OUT019,78.8643477
NCS29,OUT045,3894.9707
NCC31,OUT017,2455.528238
FDA21,OUT017,3057.553964
FDQ55,OUT046,1787.915922
NCE54,OUT049,1319.299956
FDD45,OUT017,1487.098792
NCP17,OUT017,750.1644014
FDR47,OUT035,3055.758791
DRM35,OUT013,2846.706482
FDR47,OUT019,514.7984347
FDX19,OUT010,552.5031535
FDV22,OUT027,4020.546985
FDQ46,OUT027,2858.358725
DRO47,OUT045,1706.25282
FDB44,OUT010,508.3011076
FDN02,OUT010,516.8472439
FDW10,OUT045,2558.334051
FDJ41,OUT019,597.733204
FDM50,OUT046,771.3645218
FDW10,OUT035,2679.68973
FDY48,OUT049,1566.197289
NCE30,OUT027,5697.73478
FDO04,OUT045,730.5399471
FDQ26,OUT010,94.5105864
NCX29,OUT018,2151.290361
FDE39,OUT046,1832.881859
NCR54,OUT027,5055.658137
NCP55,OUT027,1390.894934
FDX22,OUT017,3792.027229
FDI05,OUT035,1443.638619
FDC51,OUT027,3054.893216
FDC10,OUT013,1821.449855
FDJ46,OUT045,2799.061232
FDV10,OUT010,43.33643724
FDX12,OUT027,6036.613166
FDL43,OUT019,161.4889814
DRB13,OUT046,3134.734809
FDF59,OUT027,3043.268365
FDT35,OUT049,2648.60346
NCJ19,OUT035,787.2530849
FDT35,OUT018,2406.813888
FDI48,OUT046,733.628347
DRC24,OUT019,325.0726949
NCZ05,OUT017,1610.635804
FDJ57,OUT049,3127.404026
FDX11,OUT017,3004.837738
FDE09,OUT035,1757.043721
NCK06,OUT049,1910.827954
DRE37,OUT017,3092.279124
FDV56,OUT046,1611.219411
FDY43,OUT017,2605.713829
FDV35,OUT013,2387.046881
FDF05,OUT019,609.2599888
FDA36,OUT035,3067.8135
FDS13,OUT027,6040.08528
FDU47,OUT013,2292.180347
FDI36,OUT010,520.6660411
FDH48,OUT046,1362.312825
FDZ14,OUT013,1853.775304
FDS46,OUT013,1818.933838
FDE21,OUT017,1803.650056
FDA26,OUT049,3870.713792
FDV12,OUT046,1498.345981
FDL46,OUT019,277.4926269
FDN57,OUT013,2289.669822
NCJ18,OUT017,1828.943575
FDO36,OUT045,2796.720295
FDX55,OUT018,3200.25222
FDT25,OUT019,260.9268762
FDD16,OUT049,1299.231597
NCX18,OUT013,3021.89411
NCG55,OUT018,1556.736174
NCV18,OUT049,1476.942314
NCS18,OUT035,1709.437488
FDC37,OUT045,1547.784059
FDE47,OUT046,1851.875899
DRG49,OUT019,719.6146733
FDC39,OUT049,3831.482974
FDH24,OUT019,311.5569471
FDV39,OUT027,5032.506626
NCL17,OUT045,2269.014547
NCY53,OUT035,1745.293378
FDH52,OUT013,780.9479684
NCD19,OUT018,644.6182043
FDI44,OUT046,1324.667521
DRD49,OUT027,6030.956292
FDN08,OUT035,1911.665388
FDO20,OUT027,6236.622328
FDY02,OUT046,4086.396005
FDX23,OUT045,1477.348569
FDX01,OUT017,1795.280019
FDH20,OUT027,2569.734025
NCX41,OUT017,3802.002917
FDD21,OUT027,2948.524936
DRH11,OUT019,109.6017281
DRE60,OUT018,3394.924251
FDB10,OUT013,3854.644794
FDH38,OUT013,1805.354974
NCL07,OUT018,480.9707812
FDD48,OUT046,1755.35002
NCT54,OUT027,2515.075292
FDF32,OUT027,5065.38331
DRH51,OUT045,1327.098671
DRG03,OUT035,2457.544657
NCY42,OUT019,317.3863391
FDH32,OUT017,1472.451539
NCJ06,OUT027,2979.242506
FDH47,OUT027,2547.729621
FDZ08,OUT018,1216.659017
FDK16,OUT017,1489.495652
DRG01,OUT018,1189.492429
NCM53,OUT027,2696.470003
NCB07,OUT035,3070.374865
NCZ06,OUT035,4102.917774
FDU48,OUT049,1860.620299
NCB55,OUT027,1436.207421
FDP15,OUT013,4084.690555
FDF17,OUT046,3041.280293
NCN06,OUT049,2670.163399
DRM48,OUT018,501.8742857
FDH10,OUT046,2664.818058
FDC60,OUT018,1351.020954
FDE35,OUT018,676.5487845
DRI23,OUT013,2481.396421
NCR38,OUT013,3948.552473
FDP04,OUT035,792.9562958
NCW17,OUT045,1821.251187
FDX34,OUT017,1888.424134
NCK53,OUT045,1457.696847
NCO54,OUT010,92.6403113
NCH55,OUT046,1869.082089
FDT44,OUT027,2942.43739
DRG49,OUT046,4097.231963
FDX46,OUT010,124.1476273
DRG36,OUT049,2798.535572
FDU37,OUT049,1401.871907
FDK10,OUT049,3055.95577
DRF37,OUT027,6146.797478
FDC44,OUT035,1766.405585
FDP15,OUT046,4070.139085
FDZ27,OUT027,1330.631111
FDY22,OUT019,326.2125384
DRG51,OUT035,2707.163561
FDN58,OUT045,3742.36264
FDW01,OUT049,2411.933907
FDX24,OUT018,1332.151344
FDO51,OUT017,658.034451
FDJ52,OUT027,4148.554832
NCY06,OUT010,275.5881246
FDE20,OUT018,2429.765136
FDT23,OUT010,184.7217701
FDQ51,OUT046,719.5071809
FDE35,OUT046,843.7608173
FDB46,OUT013,3697.654661
NCG19,OUT035,3849.558034
NCL06,OUT018,3347.9605
FDT36,OUT019,10.34923117
FDC56,OUT049,1884.369503
FDJ26,OUT049,3809.711984
FDZ59,OUT017,2713.894769
FDV11,OUT027,4669.309639
FDR13,OUT010,246.8007365
FDI15,OUT018,3472.047575
FDF47,OUT018,3009.025175
NCB54,OUT019,263.2110949
NCK19,OUT027,4997.449395
FDX16,OUT017,2377.198706
FDL50,OUT045,1834.167191
NCE31,OUT035,666.7324449
DRJ01,OUT049,2594.188492
FDE22,OUT013,2523.800162
FDY20,OUT019,177.5637321
NCO14,OUT045,651.4827423
NCR50,OUT017,2421.44168
DRM47,OUT017,3096.954044
FDO27,OUT010,243.995999
FDJ20,OUT027,3062.98083
NCX17,OUT013,3633.320795
FDG59,OUT049,627.7411241
FDD52,OUT045,1553.78796
FDO48,OUT017,3937.31145
FDC59,OUT019,122.3267227
FDS15,OUT018,1417.138721
FDB47,OUT035,3808.58098
FDV14,OUT019,168.1577301
FDB27,OUT013,3025.446677
FDA35,OUT035,1883.551022
FDN51,OUT018,3399.239925
FDO39,OUT019,481.6757074
FDB28,OUT049,3095.574261
DRJ25,OUT046,712.5161078
FDH46,OUT027,2646.850998
FDI10,OUT045,2791.349958
FDU21,OUT018,475.2975587
FDD09,OUT049,2990.566797
FDD10,OUT046,2865.49044
FDN31,OUT010,513.4576036
FDA46,OUT018,2712.634764
FDM56,OUT046,1606.98748
FDF11,OUT010,599.3991512
FDS32,OUT018,1940.440802
NCM06,OUT013,2424.586007
FDZ26,OUT045,3821.992232
FDO01,OUT013,1756.485321
FDJ46,OUT049,2884.055911
FDG26,OUT019,595.1405495
FDZ38,OUT035,2830.88286
NCO55,OUT013,1587.570743
FDT60,OUT035,1874.686452
FDW37,OUT049,1367.931928
NCK42,OUT018,3100.012885
FDA45,OUT046,2603.174808
FDW55,OUT018,3453.955425
FDY44,OUT017,3073.566788
FDQ31,OUT017,1475.864256
FDM09,OUT049,2884.301163
FDH12,OUT018,1443.092932
NCQ43,OUT035,1685.406112
FDT33,OUT035,2708.186572
NCT41,OUT018,2123.845626
DRJ25,OUT010,36.02619781
NCQ41,OUT046,3017.41561
NCN17,OUT049,1578.782376
DRO35,OUT027,2918.786027
FDU27,OUT018,555.0845937
FDY43,OUT027,4497.76538
FDG46,OUT035,1902.904075
DRL49,OUT018,2047.498918
NCB55,OUT049,810.2307379
FDK28,OUT049,4172.429762
FDO49,OUT045,713.6818396
FDT03,OUT013,2624.9256
FDW33,OUT027,2696.005938
FDR02,OUT035,1693.614088
FDF50,OUT013,3000.755499
FDA40,OUT018,1203.645068
NCT53,OUT018,2327.077613
FDY60,OUT035,2365.730294
FDP44,OUT027,2667.392386
NCQ50,OUT045,3594.611007
NCC30,OUT017,2852.324807
FDQ60,OUT018,1665.517133
FDG41,OUT046,1683.996038
FDQ03,OUT046,3889.715864
FDM03,OUT045,1576.262972
FDZ51,OUT018,1267.478296
DRF51,OUT035,631.6212902
FDF39,OUT017,4177.914712
FDW52,OUT035,2603.978664
FDY22,OUT049,2392.219484
FDG14,OUT013,2401.331283
FDA57,OUT017,607.6620027
FDL45,OUT019,290.9249705
FDX28,OUT046,1576.434583
NCQ54,OUT013,2687.937017
FDH40,OUT045,1349.801925
FDU52,OUT035,2494.567864
FDT60,OUT010,234.2692241
FDK08,OUT045,1533.601961
FDN04,OUT049,2998.27323
FDE50,OUT013,2966.033308
FDI16,OUT049,760.9467499
FDM50,OUT049,805.8265121
NCV30,OUT049,808.016372
FDT44,OUT013,1736.827234
FDY60,OUT013,2386.476232
FDT56,OUT017,783.9250938
FDV58,OUT018,2446.722274
FDU04,OUT013,1878.755966
NCN05,OUT027,5004.007324
FDI53,OUT018,2307.633198
FDD34,OUT046,2589.647324
FDW47,OUT027,3036.391328
FDT51,OUT027,2842.964074
FDO27,OUT013,1556.881669
NCQ18,OUT018,1385.202112
NCW05,OUT013,1580.686015
FDI15,OUT010,736.9867296
NCH43,OUT010,503.0690657
FDT40,OUT049,1933.128252
NCG19,OUT017,3775.462099
NCM30,OUT035,650.8016811
FDB38,OUT017,2443.569825
FDB22,OUT046,2475.328393
FDC58,OUT046,660.897155
NCI29,OUT013,2267.950354
FDA23,OUT010,186.223514
DRG48,OUT013,2345.517939
FDV21,OUT013,1866.731033
NCG18,OUT019,242.2172857
FDG40,OUT045,577.3452658
FDU24,OUT018,1396.861189
FDA22,OUT049,2667.724635
FDY35,OUT046,692.7085818
FDJ15,OUT045,2996.196128
NCW18,OUT018,3227.988645
FDK56,OUT018,2701.583414
FDF44,OUT046,1961.146614
FDP51,OUT049,1821.490409
FDU22,OUT027,2942.812287
FDM28,OUT017,2859.660647
NCL42,OUT046,3842.09425
FDJ15,OUT019,488.923047
FDI32,OUT018,1516.057114
DRL11,OUT046,2492.328179
DRO59,OUT018,1194.26854
FDA07,OUT019,268.8005803
NCO53,OUT013,2909.337831
FDO21,OUT045,3736.070899
FDW39,OUT045,2844.769635
NCV17,OUT013,1855.230073
FDE22,OUT046,2512.432949
NCB06,OUT018,2195.120627
DRF48,OUT017,3089.855994
FDB05,OUT013,4125.078727
FDP28,OUT027,6150.450444
FDP23,OUT046,3750.238288
NCS41,OUT018,2659.136552
FDS40,OUT018,490.2028973
FDA16,OUT017,3877.692195
FDN20,OUT035,2656.675695
FDF04,OUT027,6224.107373
DRG36,OUT018,2429.685538
FDW16,OUT018,1234.752032
FDU09,OUT017,813.9670982
FDW01,OUT046,2382.724308
FDB15,OUT045,3920.852522
NCJ17,OUT049,1431.7429
NCT18,OUT018,2612.810857
FDG16,OUT018,3213.819384
FDP27,OUT017,3077.520478
FDQ44,OUT027,2986.422182
FDL50,OUT027,3064.931326
FDW57,OUT027,4843.389387
FDS34,OUT013,1747.075319
NCV30,OUT035,805.7194936
FDD26,OUT018,2634.7742
FDA03,OUT045,2291.129608
FDS27,OUT018,2624.850271
FDM12,OUT013,2993.687019
NCV42,OUT027,2784.331305
NCS41,OUT046,3007.993911
FDN56,OUT018,2048.697337
DRK59,OUT046,3857.668314
NCG18,OUT046,1583.164805
NCN26,OUT017,1811.377312
FDI60,OUT027,1475.890278
NCI43,OUT049,753.5083488
NCL17,OUT049,2340.91192
FDQ19,OUT019,566.704888
FDY43,OUT049,2623.364238
FDR36,OUT049,716.561484
FDJ58,OUT049,2812.023911
DRY23,OUT045,637.6336918
FDK26,OUT027,5034.545357
DRH03,OUT045,1384.816747
FDC10,OUT010,271.7398567
FDD23,OUT013,3114.401786
FDP32,OUT045,1879.936712
FDO31,OUT035,1460.764188
FDQ57,OUT013,2356.052474
FDX32,OUT027,3746.309425
FDC39,OUT027,5764.297879
FDU55,OUT046,4048.842229
FDL45,OUT013,1839.151321
DRK37,OUT049,3220.302944
FDK22,OUT013,3663.672467
DRG37,OUT027,4002.723688
FDK22,OUT017,3811.167011
DRH36,OUT018,1165.507238
DRC36,OUT018,2528.28556
DRE03,OUT027,1261.314482
FDF34,OUT046,3006.156629
FDZ22,OUT046,1425.085884
FDC44,OUT010,244.9225948
FDN31,OUT027,5015.050458
FDO03,OUT017,3994.906055
FDA01,OUT049,799.7806651
NCH42,OUT049,3907.240865
FDF46,OUT018,1642.117888
DRL35,OUT046,622.4898733
FDW46,OUT049,831.3409883
FDB58,OUT046,2330.820064
FDD47,OUT018,2486.489402
NCO17,OUT045,1754.232745
FDJ26,OUT017,3893.33556
FDU37,OUT045,1361.226075
